"_id","_labels","intersection_location","osmid","street_count","_start","_end","_type","lanes","oneway","road_highway","road_length","road_name","road_osmid"
,,,,,"64","1393","ROAD_SEGMENT","NaN","false","service","4.2766947755400135","NaN","278797819"
,,,,,"65","66","ROAD_SEGMENT","NaN","false","footway","6.454844087101791","NaN","83602306"
,,,,,"65","1817","ROAD_SEGMENT","NaN","false","footway","8.94835104047763","NaN","83602306"
,,,,,"66","67","ROAD_SEGMENT","NaN","false","footway","5.9624528904985175","NaN","83602306"
,,,,,"66","65","ROAD_SEGMENT","NaN","false","footway","6.454844087101791","NaN","83602306"
,,,,,"66","1824","ROAD_SEGMENT","NaN","false","footway","7.109914786355738","NaN","141255469"
,,,,,"67","1918","ROAD_SEGMENT","NaN","false","footway","15.709120429220432","NaN","83602306"
,,,,,"67","66","ROAD_SEGMENT","NaN","false","footway","5.9624528904985175","NaN","83602306"
,,,,,"67","356","ROAD_SEGMENT","NaN","false","footway","35.52027845264669","NaN","413958033"
,,,,,"68","3603","ROAD_SEGMENT","NaN","false","footway","8.673864832047531","NaN","83602306"
,,,,,"68","69","ROAD_SEGMENT","NaN","false","footway","33.4716705597229","NaN","141258126"
,,,,,"68","347","ROAD_SEGMENT","NaN","false","footway","49.393265243362784","NaN","141258126"
,,,,,"68","495","ROAD_SEGMENT","NaN","false","footway","12.522225064408701","NaN","141260097"
,,,,,"69","1914","ROAD_SEGMENT","NaN","false","footway","7.173304147654145","NaN","141255469"
,,,,,"69","68","ROAD_SEGMENT","NaN","false","footway","33.4716705597229","NaN","141258126"
,,,,,"69","426","ROAD_SEGMENT","NaN","false","footway","56.10088804730142","NaN","413958032"
,,,,,"69","364","ROAD_SEGMENT","NaN","false","footway","37.261690394983965","NaN","415441424"
,,,,,"70","3029","ROAD_SEGMENT","NaN","false","footway","6.449960632535066","NaN","141258176"
,,,,,"70","1612","ROAD_SEGMENT","NaN","false","footway","8.621081935587545","NaN","141832494"
,,,,,"70","3036","ROAD_SEGMENT","NaN","false","footway","28.861183364952797","NaN","405669937"
,,,,,"71","708","ROAD_SEGMENT","NaN","false","service","5.844846296464932","NaN","161976657"
,,,,,"72","1079","ROAD_SEGMENT","NaN","false","service","7.563108298150752","NaN","87310187"
,,,,,"73","1079","ROAD_SEGMENT","NaN","false","service","36.90564996517088","NaN","87310187"
,,,,,"73","2913","ROAD_SEGMENT","NaN","false","service","8.970478671488902","NaN","87310187"
,,,,,"73","898","ROAD_SEGMENT","NaN","false","service","12.524306350545675","NaN","237581778"
,,,,,"74","87","ROAD_SEGMENT","NaN","false","service","12.890704962613004","NaN","87310187"
,,,,,"74","3910","ROAD_SEGMENT","NaN","false","service","63.837162578477184","NaN","87310187"
,,,,,"75","3910","ROAD_SEGMENT","NaN","false","service","5.642135003045401","NaN","87310187"
,,,,,"75","3909","ROAD_SEGMENT","NaN","false","service","6.065234505498816","NaN","87310187"
,,,,,"76","77","ROAD_SEGMENT","NaN","false","service","16.539289907366747","NaN","87310187"
,,,,,"76","87","ROAD_SEGMENT","NaN","false","service","5.845225841186098","NaN","87310187"
,,,,,"77","2913","ROAD_SEGMENT","NaN","false","service","6.6053895844360895","NaN","87310187"
,,,,,"77","76","ROAD_SEGMENT","NaN","false","service","16.539289907366747","NaN","87310187"
,,,,,"78","1334","ROAD_SEGMENT","NaN","false","service","7.905768264327361","NaN","87310187"
,,,,,"79","80","ROAD_SEGMENT","NaN","false","footway","13.929117608684534","NaN","92665546"
,,,,,"79","233","ROAD_SEGMENT","NaN","false","footway","12.281618645464972","NaN","136997069"
,,,,,"80","79","ROAD_SEGMENT","NaN","false","footway","13.929117608684534","NaN","92665546"
,,,,,"80","252","ROAD_SEGMENT","NaN","false","footway","6.431074329559267","NaN","136997065"
,,,,,"81","2420","ROAD_SEGMENT","2","false","unclassified","20.220132114489083","Инструментальная улица","31365983"
,,,,,"81","18","ROAD_SEGMENT","2","false","unclassified","35.798930917775124","Инструментальная улица","31365983"
,,,,,"81","2418","ROAD_SEGMENT","NaN","false","service","24.871776497453865","NaN","427931671"
,,,,,"82","1446","ROAD_SEGMENT","NaN","false","service","12.30135977469064","NaN","1013078872"
,,,,,"83","1379","ROAD_SEGMENT","NaN","false","service","6.383788483863105","NaN","94586148"
,,,,,"84","1397","ROAD_SEGMENT","NaN","false","footway","6.806544294370281","NaN","1013078874"
,,,,,"85","1471","ROAD_SEGMENT","NaN","false","footway","5.475606933601413","NaN","376886920"
,,,,,"85","1470","ROAD_SEGMENT","NaN","false","footway","5.961799493319358","NaN","376886920"
,,,,,"86","3909","ROAD_SEGMENT","NaN","false","service","6.992135545395684","NaN","87310187"
,,,,,"86","1334","ROAD_SEGMENT","NaN","false","service","49.35215584450709","NaN","87310187"
,,,,,"86","3908","ROAD_SEGMENT","NaN","false","service","6.401471535992986","NaN","237581778"
,,,,,"87","76","ROAD_SEGMENT","NaN","false","service","5.845225841186098","NaN","87310187"
,,,,,"87","74","ROAD_SEGMENT","NaN","false","service","12.890704962613004","NaN","87310187"
,,,,,"87","120","ROAD_SEGMENT","NaN","false","footway","25.693342691032285","NaN","109576541"
,,,,,"88","2981","ROAD_SEGMENT","NaN","false","footway","284.915679676963","NaN","98756828"
,,,,,"88","682","ROAD_SEGMENT","NaN","false","footway","10.324991105517773","NaN","98756851"
,,,,,"88","2859","ROAD_SEGMENT","NaN","false","footway","7.299358422040732","NaN","499645174"
,,,,,"89","683","ROAD_SEGMENT","NaN","false","footway","8.510897294031068","NaN","98756851"
,,,,,"89","823","ROAD_SEGMENT","NaN","false","footway","151.81012625925962","NaN","167999711"
,,,,,"89","3550","ROAD_SEGMENT","NaN","false","footway","10.420441486001883","NaN","499645173"
,,,,,"90","91","ROAD_SEGMENT","NaN","false","footway","11.207774647947701","NaN","98756868"
,,,,,"90","2773","ROAD_SEGMENT","NaN","false","footway","13.567726026417661","NaN","98756868"
,,,,,"91","92","ROAD_SEGMENT","NaN","false","footway","7.677940883502444","NaN","98756868"
,,,,,"91","90","ROAD_SEGMENT","NaN","false","footway","11.207774647947701","NaN","98756868"
,,,,,"92","2378","ROAD_SEGMENT","NaN","false","footway","44.5672803218843","NaN","98756828"
,,,,,"92","2431","ROAD_SEGMENT","NaN","false","footway","49.94268690537278","NaN","98756828"
,,,,,"92","91","ROAD_SEGMENT","NaN","false","footway","7.677940883502444","NaN","98756868"
,,,,,"93","4676","ROAD_SEGMENT","NaN","false","service","1.922355478059547","NaN","31396242"
,,,,,"94","1323","ROAD_SEGMENT","NaN","false","service","1.9799689518726802","NaN","101411893"
,,,,,"94","95","ROAD_SEGMENT","NaN","false","service","15.858827488480365","NaN","1340206941"
,,,,,"95","99","ROAD_SEGMENT","NaN","false","footway","14.425295569114034","NaN","101411896"
,,,,,"95","4695","ROAD_SEGMENT","NaN","false","service","21.190439931859288","NaN","1340206941"
,,,,,"95","94","ROAD_SEGMENT","NaN","false","service","15.858827488480365","NaN","1340206941"
,,,,,"96","100","ROAD_SEGMENT","NaN","false","footway","6.185804337365869","NaN","101411894"
,,,,,"97","4675","ROAD_SEGMENT","NaN","false","service","7.712816614802445","NaN","31396242"
,,,,,"97","4677","ROAD_SEGMENT","NaN","false","service","7.628045073768963","NaN","31396242"
,,,,,"97","1323","ROAD_SEGMENT","NaN","false","service","5.994964013806431","NaN","101411893"
,,,,,"98","99","ROAD_SEGMENT","NaN","false","footway","17.179547782476","NaN","101411896"
,,,,,"98","100","ROAD_SEGMENT","NaN","false","footway","14.53882252067598","NaN","101411897"
,,,,,"99","98","ROAD_SEGMENT","NaN","false","footway","17.179547782476","NaN","101411896"
,,,,,"99","95","ROAD_SEGMENT","NaN","false","footway","14.425295569114034","NaN","101411896"
,,,,,"100","96","ROAD_SEGMENT","NaN","false","footway","6.185804337365869","NaN","101411894"
,,,,,"100","98","ROAD_SEGMENT","NaN","false","footway","14.53882252067598","NaN","101411897"
,,,,,"101","4383","ROAD_SEGMENT","NaN","false","service","6.076871014483268","NaN","1314734626"
,,,,,"102","4377","ROAD_SEGMENT","NaN","false","footway","5.004473208651299","NaN","103548049"
,,,,,"102","4381","ROAD_SEGMENT","NaN","false","service","16.580844876500223","NaN","1314734624"
,,,,,"102","4382","ROAD_SEGMENT","NaN","false","service","31.26592366330172","NaN","1314734624"
,,,,,"103","1343","ROAD_SEGMENT","NaN","false","service","8.565104280166432","NaN","567772179"
,,,,,"104","1407","ROAD_SEGMENT","NaN","false","service","12.133048957423798","NaN","109576542"
,,,,,"104","2923","ROAD_SEGMENT","NaN","false","service","4.994737908444993","NaN","109576542"
,,,,,"104","4127","ROAD_SEGMENT","NaN","false","service","8.384879074816867","NaN","863097593"
,,,,,"104","3347","ROAD_SEGMENT","NaN","false","service","34.56322171369408","NaN","863097593"
,,,,,"105","3332","ROAD_SEGMENT","NaN","false","service","29.728524673368163","NaN","109576542"
,,,,,"105","2895","ROAD_SEGMENT","NaN","false","service","39.2179666827923","NaN","109576542"
,,,,,"106","2895","ROAD_SEGMENT","NaN","false","service","7.093545321103541","NaN","109576542"
,,,,,"106","107","ROAD_SEGMENT","NaN","false","service","7.956156163454346","NaN","109576542"
,,,,,"107","106","ROAD_SEGMENT","NaN","false","service","7.956156163454346","NaN","109576542"
,,,,,"107","108","ROAD_SEGMENT","NaN","false","service","12.29052541710696","NaN","109576542"
,,,,,"107","2893","ROAD_SEGMENT","NaN","false","footway","4.7698163843371555","NaN","563563528"
,,,,,"108","107","ROAD_SEGMENT","NaN","false","service","12.29052541710696","NaN","109576542"
,,,,,"108","3933","ROAD_SEGMENT","NaN","false","service","33.03025923951023","NaN","109576542"
,,,,,"109","111","ROAD_SEGMENT","NaN","false","service","11.457567237299576","NaN","82808351"
,,,,,"109","3696","ROAD_SEGMENT","NaN","false","service","21.963177839833133","NaN","82808351"
,,,,,"110","123","ROAD_SEGMENT","NaN","false","service","18.151668292906916","NaN","82808351"
,,,,,"110","713","ROAD_SEGMENT","NaN","false","service","10.151996313933056","NaN","82808351"
,,,,,"111","112","ROAD_SEGMENT","NaN","false","service","6.443145709078449","NaN","82808351"
,,,,,"111","109","ROAD_SEGMENT","NaN","false","service","11.457567237299576","NaN","82808351"
,,,,,"112","113","ROAD_SEGMENT","NaN","false","service","6.152038822962193","NaN","82808351"
,,,,,"112","111","ROAD_SEGMENT","NaN","false","service","6.443145709078449","NaN","82808351"
,,,,,"112","120","ROAD_SEGMENT","NaN","false","footway","6.704629927968332","NaN","109576547"
,,,,,"113","114","ROAD_SEGMENT","NaN","false","service","4.550102387709427","NaN","82808351"
,,,,,"113","112","ROAD_SEGMENT","NaN","false","service","6.152038822962193","NaN","82808351"
,,,,,"114","115","ROAD_SEGMENT","NaN","false","service","6.350217869617241","NaN","82808351"
,,,,,"114","113","ROAD_SEGMENT","NaN","false","service","4.550102387709427","NaN","82808351"
,,,,,"115","116","ROAD_SEGMENT","NaN","false","service","7.70516309857002","NaN","82808351"
,,,,,"115","114","ROAD_SEGMENT","NaN","false","service","6.350217869617241","NaN","82808351"
,,,,,"116","3306","ROAD_SEGMENT","NaN","false","service","8.394322127428556","NaN","82808351"
,,,,,"116","115","ROAD_SEGMENT","NaN","false","service","7.70516309857002","NaN","82808351"
,,,,,"117","121","ROAD_SEGMENT","NaN","false","footway","46.63047544152335","NaN","109576545"
,,,,,"117","118","ROAD_SEGMENT","NaN","false","footway","22.89485622920455","NaN","109576545"
,,,,,"117","3933","ROAD_SEGMENT","NaN","false","footway","27.54119363497392","NaN","1113774810"
,,,,,"118","120","ROAD_SEGMENT","NaN","false","footway","18.422545712312207","NaN","109576541"
,,,,,"118","3933","ROAD_SEGMENT","NaN","false","service","14.633071357589397","NaN","109576542"
,,,,,"118","119","ROAD_SEGMENT","NaN","false","service","9.563141886701908","NaN","109576542"
,,,,,"118","117","ROAD_SEGMENT","NaN","false","footway","22.89485622920455","NaN","109576545"
,,,,,"119","118","ROAD_SEGMENT","NaN","false","service","9.563141886701908","NaN","109576542"
,,,,,"119","2906","ROAD_SEGMENT","NaN","false","service","5.582452915992504","NaN","109576542"
,,,,,"119","122","ROAD_SEGMENT","NaN","false","service","4.093292816586093","NaN","563563560"
,,,,,"120","118","ROAD_SEGMENT","NaN","false","footway","18.422545712312207","NaN","109576541"
,,,,,"120","87","ROAD_SEGMENT","NaN","false","footway","25.693342691032285","NaN","109576541"
,,,,,"120","112","ROAD_SEGMENT","NaN","false","footway","6.704629927968332","NaN","109576547"
,,,,,"121","117","ROAD_SEGMENT","NaN","false","footway","46.63047544152335","NaN","109576545"
,,,,,"121","2903","ROAD_SEGMENT","NaN","false","service","16.675198054385525","NaN","563563549"
,,,,,"121","3934","ROAD_SEGMENT","NaN","false","service","2.8184287385387363","NaN","563563549"
,,,,,"122","3697","ROAD_SEGMENT","NaN","false","service","17.41934414217583","NaN","165385598"
,,,,,"122","119","ROAD_SEGMENT","NaN","false","service","4.093292816586093","NaN","563563560"
,,,,,"123","3696","ROAD_SEGMENT","NaN","false","service","29.760479584022725","NaN","82808351"
,,,,,"123","110","ROAD_SEGMENT","NaN","false","service","18.151668292906916","NaN","82808351"
,,,,,"123","124","ROAD_SEGMENT","NaN","false","service","8.599511857276719","NaN","109576543"
,,,,,"124","123","ROAD_SEGMENT","NaN","false","service","8.599511857276719","NaN","109576543"
,,,,,"124","712","ROAD_SEGMENT","NaN","false","service","7.372742269684006","NaN","165385598"
,,,,,"125","2896","ROAD_SEGMENT","NaN","false","service","6.408885938038983","NaN","863097593"
,,,,,"125","3355","ROAD_SEGMENT","NaN","false","service","8.706218632815883","NaN","863097593"
,,,,,"126","1094","ROAD_SEGMENT","NaN","false","service","45.10696502137395","NaN","278820687"
,,,,,"127","4556","ROAD_SEGMENT","2","false","residential","7.530282767373953","NaN","113573624"
,,,,,"127","4555","ROAD_SEGMENT","2","false","residential","5.956105319050554","NaN","113573624"
,,,,,"128","4517","ROAD_SEGMENT","2","false","residential","5.8443784087185096","NaN","113573624"
,,,,,"128","4515","ROAD_SEGMENT","2","false","residential","39.681022494169554","NaN","113573625"
,,,,,"128","752","ROAD_SEGMENT","NaN","false","service","22.885541240343546","NaN","278820686"
,,,,,"129","2481","ROAD_SEGMENT","2","false","residential","4.42152025156972","NaN","113573624"
,,,,,"130","4557","ROAD_SEGMENT","2","false","residential","8.34405336691158","NaN","113573624"
,,,,,"130","4556","ROAD_SEGMENT","2","false","residential","8.31961295934169","NaN","113573624"
,,,,,"131","2645","ROAD_SEGMENT","NaN","false","living_street","17.9399619217671","Аникушинская аллея","113957797"
,,,,,"131","2647","ROAD_SEGMENT","NaN","false","service","17.400757168645136","NaN","128285448"
,,,,,"131","4015","ROAD_SEGMENT","NaN","false","service","7.733803255608105","NaN","128285448"
,,,,,"132","3939","ROAD_SEGMENT","NaN","false","service","4.9976833322472185","NaN","812951169"
,,,,,"132","3938","ROAD_SEGMENT","NaN","false","service","4.449803270942839","NaN","812951169"
,,,,,"133","4015","ROAD_SEGMENT","NaN","false","service","8.723968492835334","NaN","128285448"
,,,,,"133","900","ROAD_SEGMENT","NaN","false","service","20.748752143092467","NaN","128285448"
,,,,,"133","2624","ROAD_SEGMENT","NaN","false","service","25.18080337308741","NaN","499645134"
,,,,,"134","3938","ROAD_SEGMENT","NaN","false","service","66.76146660467552","NaN","812951169"
,,,,,"134","4138","ROAD_SEGMENT","NaN","false","service","2.442859702368137","NaN","812951169"
,,,,,"135","1250","ROAD_SEGMENT","NaN","false","service","10.221183500230122","NaN","251533335"
,,,,,"135","3944","ROAD_SEGMENT","NaN","false","service","10.19266885236153","NaN","351262519"
,,,,,"135","3940","ROAD_SEGMENT","NaN","false","service","3.4830552359693523","NaN","812951169"
,,,,,"135","3946","ROAD_SEGMENT","NaN","false","service","6.428897319513863","NaN","1114772766"
,,,,,"136","2647","ROAD_SEGMENT","NaN","false","service","24.36463170440872","NaN","128285448"
,,,,,"136","3288","ROAD_SEGMENT","NaN","false","service","12.5186391301336","NaN","251533336"
,,,,,"136","4125","ROAD_SEGMENT","NaN","false","service","23.349145360426586","NaN","1114772763"
,,,,,"137","4376","ROAD_SEGMENT","NaN","false","footway","3.2749318358482236","NaN","114668820"
,,,,,"137","3884","ROAD_SEGMENT","NaN","false","footway","27.844526823303077","NaN","170066423"
,,,,,"137","4383","ROAD_SEGMENT","NaN","false","footway","30.53905109614281","NaN","170066423"
,,,,,"138","4376","ROAD_SEGMENT","NaN","false","footway","66.66373372511258","NaN","114668820"
,,,,,"138","4373","ROAD_SEGMENT","NaN","false","steps","4.657301559280958","NaN","1314734630"
,,,,,"138","4388","ROAD_SEGMENT","NaN","false","footway","5.722048871347918","NaN","1314734631"
,,,,,"138","4389","ROAD_SEGMENT","NaN","false","footway","6.729644669779666","NaN","1314734631"
,,,,,"139","2228","ROAD_SEGMENT","NaN","false","service","35.14221570704232","NaN","419169938"
,,,,,"139","3525","ROAD_SEGMENT","NaN","false","footway","24.50719069187649","NaN","980554783"
,,,,,"140","3207","ROAD_SEGMENT","NaN","false","service","8.168003777307591","NaN","701714578"
,,,,,"141","1075","ROAD_SEGMENT","NaN","false","service","6.827699188158738","NaN","115098828"
,,,,,"142","2957","ROAD_SEGMENT","NaN","false","service","5.624216977685974","NaN","115098829"
,,,,,"143","3511","ROAD_SEGMENT","NaN","false","service","4.99031672976646","NaN","204197615"
,,,,,"143","4248","ROAD_SEGMENT","NaN","false","service","16.546664157683903","NaN","204197615"
,,,,,"144","2958","ROAD_SEGMENT","NaN","false","service","3.035095998949916","NaN","408879017"
,,,,,"144","3915","ROAD_SEGMENT","NaN","false","service","3.130292180482438","NaN","408879017"
,,,,,"145","4228","ROAD_SEGMENT","NaN","false","service","3.697218827576961","NaN","204197614"
,,,,,"145","2985","ROAD_SEGMENT","NaN","false","service","9.386209732107526","NaN","204197614"
,,,,,"145","4237","ROAD_SEGMENT","NaN","false","service","10.109557036307478","NaN","589513003"
,,,,,"146","1154","ROAD_SEGMENT","NaN","false","service","5.811695320726305","NaN","204197614"
,,,,,"146","4260","ROAD_SEGMENT","NaN","false","footway","9.653927862644426","NaN","338680254"
,,,,,"146","4272","ROAD_SEGMENT","NaN","false","service","22.779564455638205","NaN","1204933297"
,,,,,"147","148","ROAD_SEGMENT","NaN","false","service","13.234336242663689","NaN","115098829"
,,,,,"147","4218","ROAD_SEGMENT","NaN","false","service","13.816429977189236","NaN","115098829"
,,,,,"147","4216","ROAD_SEGMENT","NaN","false","footway","12.640793245576273","NaN","1206113793"
,,,,,"148","3532","ROAD_SEGMENT","NaN","false","service","11.006367641340834","NaN","115098829"
,,,,,"148","147","ROAD_SEGMENT","NaN","false","service","13.234336242663689","NaN","115098829"
,,,,,"148","4237","ROAD_SEGMENT","NaN","false","service","52.093224235525255","NaN","589513003"
,,,,,"149","3534","ROAD_SEGMENT","NaN","false","service","15.511030542461606","NaN","115098829"
,,,,,"149","3532","ROAD_SEGMENT","NaN","false","service","45.213258409755795","NaN","115098829"
,,,,,"149","4260","ROAD_SEGMENT","NaN","false","footway","42.02580481889021","NaN","338680254"
,,,,,"150","760","ROAD_SEGMENT","NaN","false","service","25.09122790509636","NaN","31399173"
,,,,,"150","12","ROAD_SEGMENT","NaN","false","service","84.05602387697586","NaN","31399173"
,,,,,"151","206","ROAD_SEGMENT","NaN","false","footway","13.772723763065827","NaN","119094322"
,,,,,"151","203","ROAD_SEGMENT","NaN","false","footway","13.52286768797946","NaN","119094322"
,,,,,"152","216","ROAD_SEGMENT","NaN","false","footway","14.654725667961781","NaN","119094322"
,,,,,"152","211","ROAD_SEGMENT","NaN","false","footway","6.690017198425975","NaN","119094322"
,,,,,"153","203","ROAD_SEGMENT","NaN","false","footway","10.517345565935825","NaN","119094322"
,,,,,"153","2049","ROAD_SEGMENT","NaN","false","footway","28.218235094913492","NaN","119094322"
,,,,,"153","200","ROAD_SEGMENT","NaN","false","footway","6.8641671194003555","NaN","784430831"
,,,,,"154","157","ROAD_SEGMENT","NaN","false","footway","14.33338884411059","NaN","119094322"
,,,,,"154","205","ROAD_SEGMENT","NaN","false","footway","11.596445033390896","NaN","119094322"
,,,,,"155","156","ROAD_SEGMENT","NaN","false","footway","44.87880196410318","NaN","119094322"
,,,,,"155","2051","ROAD_SEGMENT","NaN","false","footway","34.77847529541864","NaN","119094322"
,,,,,"155","233","ROAD_SEGMENT","NaN","false","footway","19.34590967455966","NaN","136997069"
,,,,,"155","2088","ROAD_SEGMENT","NaN","false","footway","8.604175934791432","NaN","136997069"
,,,,,"156","2087","ROAD_SEGMENT","NaN","false","footway","10.9011012412902","NaN","119094322"
,,,,,"156","155","ROAD_SEGMENT","NaN","false","footway","44.87880196410318","NaN","119094322"
,,,,,"157","2049","ROAD_SEGMENT","NaN","false","footway","6.480834003431978","NaN","119094322"
,,,,,"157","154","ROAD_SEGMENT","NaN","false","footway","14.33338884411059","NaN","119094322"
,,,,,"158","3997","ROAD_SEGMENT","NaN","false","service","22.31376814829355","NaN","128285446"
,,,,,"159","875","ROAD_SEGMENT","NaN","false","footway","5.835601970390469","NaN","499636269"
,,,,,"159","4166","ROAD_SEGMENT","NaN","false","steps","0.8637978798574846","NaN","1176854565"
,,,,,"160","3936","ROAD_SEGMENT","NaN","false","service","4.56334877522316","NaN","251533329"
,,,,,"160","3948","ROAD_SEGMENT","NaN","false","service","2.0942531785094274","NaN","351262519"
,,,,,"161","3144","ROAD_SEGMENT","NaN","false","service","13.875405551730884","NaN","128285436"
,,,,,"162","163","ROAD_SEGMENT","NaN","false","service","57.94069846721456","NaN","128285442"
,,,,,"162","3714","ROAD_SEGMENT","NaN","false","service","70.80596370379413","NaN","128285442"
,,,,,"163","3715","ROAD_SEGMENT","NaN","false","service","55.45448359362712","NaN","128285442"
,,,,,"163","162","ROAD_SEGMENT","NaN","false","service","57.94069846721456","NaN","128285442"
,,,,,"164","3714","ROAD_SEGMENT","NaN","false","service","3.795059705844631","NaN","128285442"
,,,,,"164","4009","ROAD_SEGMENT","NaN","false","service","10.527722932443965","NaN","128285443"
,,,,,"164","3713","ROAD_SEGMENT","NaN","false","service","15.62203035405589","NaN","128285443"
,,,,,"165","3707","ROAD_SEGMENT","NaN","false","service","13.095256665310858","NaN","128285443"
,,,,,"165","4008","ROAD_SEGMENT","NaN","false","service","8.15178064404835","NaN","128285443"
,,,,,"165","166","ROAD_SEGMENT","NaN","false","service","17.811245435804942","NaN","1109000582"
,,,,,"165","1267","ROAD_SEGMENT","NaN","false","service","18.28956435086031","NaN","1109000583"
,,,,,"166","4022","ROAD_SEGMENT","NaN","false","service","10.650535595447982","NaN","349942117"
,,,,,"166","165","ROAD_SEGMENT","NaN","false","service","17.811245435804942","NaN","1109000582"
,,,,,"166","1279","ROAD_SEGMENT","NaN","false","service","40.08104410683443","NaN","1109000582"
,,,,,"167","4042","ROAD_SEGMENT","NaN","false","service","7.821243879501628","NaN","128285436"
,,,,,"167","3144","ROAD_SEGMENT","NaN","false","service","21.52069027611043","NaN","128285436"
,,,,,"167","4121","ROAD_SEGMENT","NaN","false","service","15.987775504211704","NaN","1109000582"
,,,,,"168","3937","ROAD_SEGMENT","NaN","false","service","3.7426648627024286","NaN","251533329"
,,,,,"168","4124","ROAD_SEGMENT","NaN","false","service","57.28132546785308","NaN","1114772763"
,,,,,"168","4215","ROAD_SEGMENT","NaN","false","service","11.811635195670355","NaN","1204928784"
,,,,,"169","4008","ROAD_SEGMENT","NaN","false","service","5.316509055694323","NaN","128285443"
,,,,,"169","4009","ROAD_SEGMENT","NaN","false","service","5.318697143244311","NaN","128285443"
,,,,,"170","4000","ROAD_SEGMENT","NaN","false","footway","44.22934338797665","NaN","128288260"
,,,,,"170","175","ROAD_SEGMENT","NaN","false","footway","41.960913317178786","NaN","128288260"
,,,,,"170","2656","ROAD_SEGMENT","NaN","false","footway","7.981837293905455","NaN","128288261"
,,,,,"170","171","ROAD_SEGMENT","NaN","false","footway","33.145211404621655","NaN","128288261"
,,,,,"171","3999","ROAD_SEGMENT","NaN","false","footway","25.82279492745274","NaN","128288258"
,,,,,"171","170","ROAD_SEGMENT","NaN","false","footway","33.145211404621655","NaN","128288261"
,,,,,"171","3998","ROAD_SEGMENT","NaN","false","footway","51.01831450219349","NaN","499636273"
,,,,,"171","316","ROAD_SEGMENT","NaN","false","footway","47.720051678582706","NaN","925927934"
,,,,,"172","174","ROAD_SEGMENT","NaN","false","footway","36.6286591712019","NaN","128288259"
,,,,,"172","2657","ROAD_SEGMENT","NaN","false","footway","22.67447098184391","NaN","499636267"
,,,,,"172","2712","ROAD_SEGMENT","NaN","false","footway","16.305155029604936","NaN","499636267"
,,,,,"173","1251","ROAD_SEGMENT","NaN","false","living_street","6.066568133949832","Аникушинская аллея","113957797"
,,,,,"173","2649","ROAD_SEGMENT","NaN","false","living_street","27.057589497383816","Аникушинская аллея","113957797"
,,,,,"173","2653","ROAD_SEGMENT","NaN","false","footway","71.38267928959542","NaN","351262518"
,,,,,"173","2631","ROAD_SEGMENT","NaN","false","footway","8.002453617864086","NaN","499636236"
,,,,,"174","172","ROAD_SEGMENT","NaN","false","footway","36.6286591712019","NaN","128288259"
,,,,,"174","2658","ROAD_SEGMENT","NaN","false","footway","49.20759368744403","NaN","128288259"
,,,,,"174","2657","ROAD_SEGMENT","NaN","false","footway","26.780042828033526","NaN","499636276"
,,,,,"174","3139","ROAD_SEGMENT","NaN","false","footway","22.10138736726266","NaN","499636279"
,,,,,"175","4163","ROAD_SEGMENT","NaN","false","footway","4.676691981980448","NaN","128288258"
,,,,,"175","3999","ROAD_SEGMENT","NaN","false","footway","6.1076111956425425","NaN","128288258"
,,,,,"175","170","ROAD_SEGMENT","NaN","false","footway","41.960913317178786","NaN","128288260"
,,,,,"175","4166","ROAD_SEGMENT","NaN","false","footway","11.091479822075813","NaN","128288260"
,,,,,"176","733","ROAD_SEGMENT","NaN","false","service","6.318194236961387","NaN","129984866"
,,,,,"177","721","ROAD_SEGMENT","NaN","false","service","14.185451079663917","NaN","170065908"
,,,,,"177","725","ROAD_SEGMENT","NaN","false","service","5.6928724532385315","NaN","170065908"
,,,,,"178","2094","ROAD_SEGMENT","NaN","false","footway","2.356850039531886","NaN","444805130"
,,,,,"178","3743","ROAD_SEGMENT","NaN","false","footway","7.711326848449891","NaN","444805130"
,,,,,"179","4313","ROAD_SEGMENT","NaN","false","service","3.03902639829739","NaN","1245401771"
,,,,,"179","180","ROAD_SEGMENT","NaN","false","service","6.3036884590325135","NaN","1245401771"
,,,,,"180","179","ROAD_SEGMENT","NaN","false","service","6.3036884590325135","NaN","1245401771"
,,,,,"180","1181","ROAD_SEGMENT","NaN","false","service","11.027780227929652","NaN","1245401771"
,,,,,"181","1204","ROAD_SEGMENT","NaN","false","service","12.281447032114208","NaN","728208781"
,,,,,"182","1342","ROAD_SEGMENT","NaN","false","footway","4.03522827893802","NaN","351259597"
,,,,,"182","4504","ROAD_SEGMENT","NaN","false","footway","4.152973483780239","NaN","351259597"
,,,,,"183","184","ROAD_SEGMENT","NaN","false","footway","4.665901628688991","NaN","136997048"
,,,,,"183","4504","ROAD_SEGMENT","NaN","false","footway","4.972528064648436","NaN","136997057"
,,,,,"183","4501","ROAD_SEGMENT","NaN","false","footway","3.448948266897259","NaN","136997057"
,,,,,"184","185","ROAD_SEGMENT","NaN","false","steps","4.991852960618573","NaN","136997047"
,,,,,"184","183","ROAD_SEGMENT","NaN","false","footway","4.665901628688991","NaN","136997048"
,,,,,"185","188","ROAD_SEGMENT","NaN","false","footway","3.3057334109226937","NaN","136997040"
,,,,,"185","184","ROAD_SEGMENT","NaN","false","steps","4.991852960618573","NaN","136997047"
,,,,,"186","187","ROAD_SEGMENT","NaN","false","footway","4.787858957380396","NaN","136997050"
